pid,institution,status,summary,lkw,viewfrom,placenotes,date,datebeg,dateend,datenotes,inscriptions,skw,akw,okw,event,personalname,role,photographer,loanby,condnotes,webimg,copies,format,locconf,dateconf,previds,height,width,bwcol,cond,catalogby,catdate,batch,cd,usedimg,scanres,bitdepth,pixelwid,pixelht,scandate,moddate,scannedby,scannedon,scansoft,chksum,recorder,comments,lastedit,filter,s_summary,s_viewfrom,s_placenotes,s_datenotes,s_personalname,s_inscriptions
1079,RHW,publish,"Cottages near the entrance to Newland Meadow, Newland, High Wycombe. about 1934",|Newland Meadow;Newland;High Wycombe (central);Bucks;UK|,"S.W.at the entrance to Newland Meadow, looking NE",,about 1934 ,19330000,19350000,,Newland Meadows|Slums Newland|Newland?,|Domestic building|Streetscape|,,|House/cottage|Street lighting|,,,,,,,RHW01079.jpg,1,Photo Print,Fairly Sure,Fairly Sure,NEW31 | 8,102,150,Monochrome,OK,MEW,17.3.2005,BAT_001,LIB_003,RHW01079,600 x 600,8,3600,2560,27.5.2005 12:26:08,27.5.2005 12:26:08,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,1196cd6f246b6cbf68ed81310d556772,HDC:20060302,NULL,0000-00-00 00:00:00,P,cottagesneartheentrancetonewlandmeadownewlandhighwycombeabout1934,swattheentrancetonewlandmeadowlookingne,,,,newlandmeadows|slumsnewland|newland
1080,RHW,publish,"Front of cottages at Nos 3 and 4 Figg's Passage, off Frogmoor, High Wycombe. about 1930",|Frogmoor;;High Wycombe (central);Bucks;UK|,"East, towards railway embankment (HDC)","Front of cottages at 3 and 4, Figg's Passage, behind the East side of Frogmoor",1930,19300000,19301231,,Slums Figgs Passage|Figges Passage|Slums,|Exterior|,,|House/cottage|,,,,,,,RHW01080.jpg,2,Photo Print,Certain,Estimate,NEW35 | 1A | l1790 | 36,152,113,Monochrome,OK,MEW,17.3.2005,BAT_001,LIB_003,RHW01080a,600 x 600,8,2723,3594,27.5.2005 12:25:56,27.5.2005 12:25:56,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,74855d149be3a9314b21bb69af213baf,HDC:20060302,NULL,0000-00-00 00:00:00,P,frontofcottagesatnos3and4figgspassageofffrogmoorhighwycombeabout1930,easttowardsrailwayembankmenthdc,frontofcottagesat3and4figgspassagebehindtheeastsideoffrogmoor,,,slumsfiggspassage|figgespassage|slums
1081,RHW,publish,"Rear of the Spread Eagle PH in Newland St, Newland, High Wycombe. about 1934",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,S.towards Newland St,Rear of the Spread Eagle PH in Newland St,about 1934 ,19330000,19350000,,Slum Newlands|[a] NEWLAND ST/N.D.|[a] Newland St|[b] Newland Street,|Domestic building|Exterior|,,|House/cottage|,,,,,,,RHW01081.jpg,2,Photo Print,Certain,Fairly Sure,NEW29 | 11 | 157B,112,151,Monochrome,Good,MEW,17.3.2005,BAT_001,LIB_003,RHW01081,600 x 600,8,3610,2688,27.5.2005 12:46:27,27.5.2005 12:46:27,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,cc83c0c8a1026e2ac3b3c8c7b19d20d8,HDC:20060302,NULL,0000-00-00 00:00:00,P,rearofthespreadeaglephinnewlandstnewlandhighwycombeabout1934,stowardsnewlandst,rearofthespreadeaglephinnewlandst,,,slumnewlands|anewlandstnd|anewlandst|bnewlandstreet
1082,RHW,publish,"Rear of houses, Rosa Place, Newland, High Wycombe. about 1934",|;Newland;High Wycombe (central);Bucks;UK|,E looking West.,"Rear of house numbers 1 to 5 Rosa Place, Newland",about 1934 ,19330000,19350000,,Slums Newlands|Rosa Place|Slums,|Domestic building|Exterior|,|Housework|,|House/cottage|Woman|,,,,,,,RHW01082.jpg,1,Photo Print,Certain,Fairly Sure,NEW32 | 6 | 34 | l1786,113,151,Monochrome,Good,MEW,17.3.2005,BAT_001,LIB_003,RHW01082,600 x 600,8,3610,2688,27.5.2005 12:46:03,27.5.2005 12:46:03,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,78c956e1ec004c08e8e6ebe564c6f857,HDC:20060302,NULL,0000-00-00 00:00:00,P,rearofhousesrosaplacenewlandhighwycombeabout1934,elookingwest,rearofhousenumbers1to5rosaplacenewland,,,slumsnewlands|rosaplace|slums
1083,RHW,publish,"View from NE, looking towards the SW of terraced cottages in The Narrows, Newland, High Wycombe. c1935",|Newland Street;Newland;High Wycombe (central);Bucks;UK|The Narrows;Newland;High Wycombe (central);Bucks;UK|,N.E.showing St Paul's Mission on S. side,Rows of terrace housing in the Narrows showing St Paul's Mission and The Masons Arms,about 1935 ,19340000,19360000,Date written on photograph,Rubber Stamp of Ronald Goodearl (8)|s8.JPG|Newlands,|Commercial building|Domestic building|Streetscape|,,|Church/chapel|House/cottage|Motor vehicle|Pram|Pub/hotel/inn|,,,,"Goodearl, Ronald",,,RHW01083.jpg,1,Photo Print,Certain,Fairly Sure,NEW62 | 20,154,203,Monochrome,Good,MEW,21.3.2005,BAT_001,LIB_003,RHW01083,600 x 600,8,4894,3762,27.5.2005 13:01:03,27.5.2005 13:01:03,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,04f0dc06b40728f81c8cc69da7601845,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromnelookingtowardstheswofterracedcottagesinthenarrowsnewlandhighwycombec1935,neshowingstpaulsmissiononsside,rowsofterracehousinginthenarrowsshowingstpaulsmissionandthemasonsarms,datewrittenonphotograph,,rubberstampofronaldgoodearl8|s8jpg|newlands
1084,RHW,publish,"View from S.W of Newland St at junction with The Narrows, Newland, High Wycombe. about 1934",|Newland Street;Newland;High Wycombe (central);Bucks;UK|The Narrows;Newland;High Wycombe (central);Bucks;UK|,S.W. towards the Narrows,"Housing at junction of Newland St and the Narrows. The Masons Arms in foreground. Showing St Paul's Mission and roof of Primitive Methodist Church, White Hart St",about 1934 ,19330000,19350000,,"Rubber Stamp of High Wycombe Library (roundel), 272|s10.JPG|Newlands St(partly obscured)|Newlands|Slums 16|2x2""",|Commercial building|Domestic building|Streetscape|,,|Child|House/cottage|Man|Pub/hotel/inn|Street lighting|,,,,"Roberts, Cyril W.",,Slight yellowing,RHW01084.jpg,1,Photo Print,Certain,Fairly Sure,NEW61 | P714 | 7(deleted) | 272 | B8 | 711.74(obscured),155,208,Monochrome,OK,MEW,21.3.2005,BAT_001,LIB_003,RHW01084,600 x 600,8,4894,3710,27.5.2005 13:00:57,27.5.2005 13:00:57,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,c3f628f9f5e4407fcbee0ee30e76be9c,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromswofnewlandstatjunctionwiththenarrowsnewlandhighwycombeabout1934,swtowardsthenarrows,housingatjunctionofnewlandstandthenarrowsthemasonsarmsinforegroundshowingstpaulsmissionandroofofprimitivemethodistchurchwhitehartst,,,rubberstampofhighwycombelibraryroundel272|s10jpg|newlandsstpartlyobscured|newlands|slums16|2x2
1085,RHW,publish,"View from SW of demolition at the entrance to Newland Meadow, Newland, High Wycombe. about 1934",|Newland Meadow;Newland;High Wycombe (central);Bucks;UK|,S.W from Newland Meadow towards rear of Denmark St,"Demolition of cottages in Newland Meadow, Birch's factory in background",about 1934 ,19330000,19350000,,HIGH WYCOMBE|Newland,|Commercial building|Domestic building|Streetscape|,|Demolition|,|Factory building|House/cottage|Motor vehicle|,,,,,,,RHW01085.jpg,1,Photo Print,Certain,Fairly Sure,NEW60 | 9770BZ(Z deleted),186,215,Monochrome,Good,MEW,21.3.2005,BAT_001,LIB_003,RHW01085,600 x 600,8,5040,3900,27.5.2005 13:00:51,27.5.2005 13:00:51,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,2c89c1303c22e4455afc0668b5067908,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromswofdemolitionattheentrancetonewlandmeadownewlandhighwycombeabout1934,swfromnewlandmeadowtowardsrearofdenmarkst,demolitionofcottagesinnewlandmeadowbirchsfactoryinbackground,,,highwycombe|newland
1086,RHW,publish,"Newland St. after the demolition of housing, when it was in use as temporary car park, Newland, High Wycombe, about 1936",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,S.W,"Showing Newland Chapel, the Masons Arms, Youngs, Spicer and Son, and in the background the roof of the Primitive Methodist Chapel in White Hart St. From 1941 to the early 1950s the Newland Chapel also housed the Crown House private school, before it moved to the London Road opposite the Rye.",1936,19360000,19361231,,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a][b] 286|s10.JPG|Newlands|Newland, after clearance of the houses scheduled as slums, and  temporarily used as a car park in 1936",|Commercial building|Domestic building|Streetscape|,,|Church/chapel|House/cottage|Motor vehicle|Pub/hotel/inn|School/college|Woman|,,"Spicer,|Young,",Timber and Builders' Merchant|,"Sweetland, Edward",,,RHW01086.jpg,2,Photo Print,Certain,Estimate,NEW52 | P696 | 27B(deleted) | 286 | 0.10082(partly obscured on b),142,205,Monochrome,Good,MEW,21.3.2005,BAT_001,LIB_003,RHW01086a,600 x 600,8,4925,3478,27.5.2005 13:00:44,27.5.2005 13:00:44,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,4d7da1f3d741ca038f41729377d325ee,HDC:20060302,1,13/12/2019 11:26,P,NewlandStafterthedemolitionofhousingwhenitwasinuseastemporarycarparkNewlandHighWycombeabout1936,sw,ShowingNewlandChapeltheMasonsArmsYoungsSpicerandSonandinthebackgroundtheroofofthePrimitiveMethodistChapelinWhiteHartStFrom1941totheearly1950stheNewlandChapelalsohousedtheCrownHouseprivateschoolbeforeitmovedtotheLondonRoadoppositetheRye,,spicer|young,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundelab286|s10jpg|newlands|newlandafterclearanceofthehousesscheduledasslumsandtemporarilyusedasacarparkin1936
1087,RHW,publish,"Demolition of house and the cottages of Rosa Place, Newland, High Wycombe. Sept. 1935",|;Newland;High Wycombe (central);Bucks;UK|,SW side of Newland Bridge looking NW,"Demolition of house in Mellet's Yard, and the cottages of Rosa Place. Alfred Button's Warehouse in centre (HDC)",9.1935,19350900,19350931,Sweetland number,"[a] HIGH WYCOMBE|[a] Newland c 1935|[a] HW|Rubber Stamp of Edward Sweetland (2), [b][c] |s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [b][c] 283|s10.JPG|[b][c] Newlands|[b] Slums33",|Commercial building|Domestic building|Streetscape|,|Demolition|,|Bridge|Factory building|House/cottage|Motor vehicle|,,,,"Sweetland, Edward",,[a] image from original Sweetland Next to photograph RHW01088,RHW01087.jpg,3,Photo Print,Certain,Certain,NEW50 | 283(a | 283(b | P705 | 21A(deleted) | 21B(deleted) | 9994,163,215,Monochrome,Good,MEW,21.3.2005,BAT_001,LIB_003,RHW01087b,600 x 600,8,4925,3636,27.5.2005 13:00:36,27.5.2005 13:00:36,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,5177366bbe28e4ced4c82bf2dd7569a0,HDC:20060302,NULL,0000-00-00 00:00:00,P,demolitionofhouseandthecottagesofrosaplacenewlandhighwycombesept1935,swsideofnewlandbridgelookingnw,demolitionofhouseinmelletsyardandthecottagesofrosaplacealfredbuttonswarehouseincentrehdc,sweetlandnumber,,ahighwycombe|anewlandc1935|ahw|rubberstampofedwardsweetland2bc|s2jpg|rubberstampofhighwycombelibraryroundelbc283|s10jpg|bcnewlands|bslums33
1088,RHW,publish,"Demolition of a house, and showing houses and shop W. of Newland Bridge, Newland, High Wycombe. Sept 1935",|;Newland;High Wycombe (central);Bucks;UK|,SW side of Newland Bridge looking NW,"Demolition of house in Mellet's Yard, and showing cottages and shop to W. of Newland Bridge. Alfred Button's warehouse at the rear",9.1935,19350900,19350931,Sweetland number,"[a] HIGH WYCOMBE|[a] Newland c 1935|[a] HW|Rubber Stamp of Edward Sweetland (2), [b][c] |s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a] 282(a|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 282(b",|Commercial building|Domestic building|Streetscape|,|Demolition|,|Factory building|House/cottage|Man|Shop|Telegraph pole|,,,,,,Left of photograph RHW01087,RHW01088.jpg,3,Photo Print,Fairly Sure,Certain,NEW51 | 0.9993 | P697 | 32A(deleted) | 32B(deleted) | 282(a | 282(b | 4,164,215,Monochrome,Good,MEW,21.3.2005,BAT_001,LIB_003,RHW01088c,600 x 600,8,4967,3530,27.5.2005 13:00:30,27.5.2005 13:00:30,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,e9d4bb1b4f82c7514901e52d92cac7d3,HDC:20060302,NULL,0000-00-00 00:00:00,P,demolitionofahouseandshowinghousesandshopwofnewlandbridgenewlandhighwycombesept1935,swsideofnewlandbridgelookingnw,demolitionofhouseinmelletsyardandshowingcottagesandshoptowofnewlandbridgealfredbuttonswarehouseattherear,sweetlandnumber,,ahighwycombe|anewlandc1935|ahw|rubberstampofedwardsweetland2bc|s2jpg|rubberstampofhighwycombelibraryroundela282a|s10jpg|rubberstampofhighwycombelibraryroundelb282b
1089,RHW,publish,"View from SW towards White Hart St of the reconstruction of Newland Bridge, High Wycombe. June 1934",|;Newland;High Wycombe (central);Bucks;UK|White Hart Street;;High Wycombe (central);Bucks;UK|,S.W. towards junction of Queen Sq. and White Hart St.,"Reconstruction of Newland Bridge showing Young, The Bull public house, Aldridge, The Globe public house, roof of Primitive Methodist Church, delivery van, hoardings advertising Whiteways Cyder, Ovaltine",5.6.1934,19340605,19340605,Sweetland number,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Reconstruction of Newland Bridge|5.6.34|[a] Newlands|Rubber Stamp of High Wycombe Library (roundel), [a] 277(a|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 277(b",|Commercial building|Streetscape|,|Renovation|,|Bridge|Church/chapel|Cycle|Man|Motor vehicle|Pub/hotel/inn|School/college|Shop|Sign|,,"Young, G.J.,|Aldridge, H.,",Rope and Tent Maker|Fruiterer,"Sweetland, Edward",,,RHW01089.jpg,2,Photo Print,Certain,Certain,NEW39 | 277(a | 277(b | 28B(deleted) | 711.74NEW | 6 | 0.9814A | P691,148,201,Monochrome,Good,MEW,24.3.2005,BAT_001,LIB_003,RHW01089a,600 x 600,8,4873,3584,27.5.2005 13:00:23,27.5.2005 13:00:23,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,9648825620d207262a9b3391c5f9c28b,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromswtowardswhitehartstofthereconstructionofnewlandbridgehighwycombejune1934,swtowardsjunctionofqueensqandwhitehartst,reconstructionofnewlandbridgeshowingyoungthebullpublichousealdridgetheglobepublichouseroofofprimitivemethodistchurchdeliveryvanhoardingsadvertisingwhitewayscyderovaltine,sweetlandnumber,younggj|aldridgeh,rubberstampofedwardsweetland2|s2jpg|reconstructionofnewlandbridge|5634|anewlands|rubberstampofhighwycombelibraryroundela277a|s10jpg|rubberstampofhighwycombelibraryroundelb277b
1090,RHW,publish,"Old Borough Police Station in Newland St, High Wycombe. 1934/1935",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,"S.W, looking NE",,about 1935 ,19340000,19360000,,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), 289(b|s10.JPG|Police Station, Newland",|Civic building|Streetscape|,,|Cart/carriage|Factory building|House/cottage|Police station|,,,,"Sweetland, Edward",,,RHW01090.jpg,1,Photo Print,Certain,Fairly Sure,NEW41 | NEW21(overwritten) | 289(b | B8 | P715 | 9A(deleted) | 725.188,145,224,Monochrome,OK,MEW,24.3.2005,BAT_001,LIB_003,RHW01090,600 x 600,8,4936,3530,27.5.2005 13:00:11,27.5.2005 13:00:11,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,f30f9fcec49789b738d0b0af97d16fa3,HDC:20060302,NULL,0000-00-00 00:00:00,P,oldboroughpolicestationinnewlandsthighwycombe19341935,swlookingne,,,,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundel289b|s10jpg|policestationnewland
1091,RHW,publish,"Derelict cottages in a view looking SE along Miller's Row, Newland, High Wycombe. June 1934",|Miller's Row;Newland;High Wycombe (central);Bucks;UK|,N.E.,"Northern side of Millers Row, houses boarded up, showing side of Newland Chapel",12.6.1934,19340612,19340612,Sweetland number,"Rubber Stamp of Edward Sweetland (2), 0.9820A|s2.JPG|Newlands|Slums|12.6.34|Rubber Stamp of High Wycombe Library (roundel), [a] 278(a|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 278(b|Newlands|Slums",|Domestic building|Streetscape|,,|Church/chapel|House/cottage|Railings|Street lighting|,,,,"Sweetland, Edward",,,RHW01091.jpg,2,Photo Print,Certain,Certain,NEW40 | NEW20(overwritten) | P694 | 13B(deleted) | 711.74 | 278(a | 278(b | 8 | 30 | 0.9820A,149,204,Monochrome,Good,MEW,24.3.2005,BAT_001,LIB_003,RHW01091b,600 x 600,8,4915,3646,27.5.2005 12:59:48,27.5.2005 12:59:48,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,007f676843b51ba233b296317d2903b6,HDC:20060302,NULL,0000-00-00 00:00:00,P,derelictcottagesinaviewlookingsealongmillersrownewlandhighwycombejune1934,ne,northernsideofmillersrowhousesboardedupshowingsideofnewlandchapel,sweetlandnumber,,rubberstampofedwardsweetland209820a|s2jpg|newlands|slums|12634|rubberstampofhighwycombelibraryroundela278a|s10jpg|rubberstampofhighwycombelibraryroundelb278b|newlands|slums
1092,RHW,publish,"Carrington Terrace and Newland Police Station, Newland St, Newland, High Wycombe. October 1935",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,N.E. towards junction with Desborough Rd,"S. side of Carrington Terrace, Newland Police Station with Mortuary, Gas Showrooms on Desborough Rd[(Uxbridge, Maidenhead, Wycombe and District Gas Co.)",30.10.1935,19351030,19351030,Sweetland number,"Rubber Stamp of Edward Sweetland (2), 0.10008D|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a] 290(a|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 290(b|The Police Station and Mortuary|Demolished in 1935|[b] Carrington Terrace|[b] Station or Carrington Terrace?|[b] 1934",|Civic building|Domestic building|Streetscape|,,|House/cottage|Man|Police station|Shop|,,,,"Sweetland, Edward",,,RHW01092.jpg,2,Photo Print,Certain,Certain,NEW44 | 290(a | 114 | R152 | NEW18(overwritten) | 6B | 0.10008D | P716 | 6A(deleted),146,203,Monochrome,Good,MEW,24.3.2005,BAT_001,LIB_003,RHW01092b,600 x 600,8,4957,3804,27.5.2005 13:15:35,27.5.2005 13:15:35,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,7deaf7eaca18ed54171ecb9a08e80238,HDC:20060302,NULL,0000-00-00 00:00:00,P,carringtonterraceandnewlandpolicestationnewlandstnewlandhighwycombeoctober1935,netowardsjunctionwithdesboroughrd,ssideofcarringtonterracenewlandpolicestationwithmortuarygasshowroomsondesboroughrduxbridgemaidenheadwycombeanddistrictgasco,sweetlandnumber,,rubberstampofedwardsweetland2010008d|s2jpg|rubberstampofhighwycombelibraryroundela290a|s10jpg|rubberstampofhighwycombelibraryroundelb290b|thepolicestationandmortuary|demolishedin1935|bcarringtonterrace|bstationorcarringtonterrace|b1934
1093,RHW,publish,"View from Newland Bridge, looking SW across Newland, High Wycombe. April 1936",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,N.E. from Newland Bridge,"From Newland Bridge showing Newland Chapel used as a school (Crown House), The Masons Arms, Sunday School building, gasometer.",23.4.1936,19360423,19360423,Sweetland number,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a] 284(b|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 284(a|Newlands|[b] PAGE 32|[b] INSET|[b] 23.4.36",|Civic building|Commercial building|Streetscape|,,|Bridge|Church/chapel|Factory building|Motor vehicle|Pub/hotel/inn|School/college|Telegraph pole|,,,,"Sweetland, Edward",,,RHW01093.jpg,2,Photo Print,Certain,Certain,NEW43 | P702 | 16A(deleted) | 284(b] | 284(a | 711.74(obscured) | NEW17(overwritten) | 30 | V | 0.10081,143,203,Monochrome,Good,MEW,24.3.2005,BAT_001,LIB_003,RHW01093a,600 x 600,8,4925,3552,27.5.2005 13:15:28,27.5.2005 13:15:28,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,d29509ec7dddc788fc6fc43224f36f9b,HDC:20060302,NULL,0000-00-00 00:00:00,P,viewfromnewlandbridgelookingswacrossnewlandhighwycombeapril1936,nefromnewlandbridge,fromnewlandbridgeshowingnewlandchapelusedasaschoolcrownhousethemasonsarmssundayschoolbuildinggasometer,sweetlandnumber,,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundela284b|s10jpg|rubberstampofhighwycombelibraryroundelb284a|newlands|bpage32|binset|b23436
1094,RHW,publish,"Reconstruction works along the river bank, looking SW along Newland St, Newland, High Wycombe. July 1905",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,N.W.,"Construction work in road, showing Jolly Butcher public house, gas works, clothing",15.7.1905,19050715,19050715,Taken from Sweetland numbers,"Newlands|Newland|July 1905|Rubber Stamp of High Wycombe Library (roundel), [a] 267(a|s10.JPG|Rubber Stamp of High Wycombe Library (roundel), [b] 267(b",|Commercial building|Domestic building|Streetscape|,|Construction|,|Bridge|Child|House/cottage|Man|Pub/hotel/inn|River/stream|Shop|,,"Milner,",,"Sweetland, Edward",,"scan [b], [a]has partial Library stamp on the front",RHW01094.jpg,2,Photo Print,Certain,Certain,NEW42 | NEW16(overwritten) | 8B(deleted) | 8A(deleted) | 711.74 | 267(a | 267(b | 115 | R152 | 5731 | P698,150,198,Monochrome,OK,MEW,24.3.2005,BAT_001,LIB_003,RHW01094b,600 x 600,8,4810,3688,27.5.2005 13:15:20,27.5.2005 13:15:20,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,960569daeac8f0cd5f3ffebf4f4e26f5,HDC:20060302,NULL,0000-00-00 00:00:00,P,reconstructionworksalongtheriverbanklookingswalongnewlandstnewlandhighwycombejuly1905,nw,constructionworkinroadshowingjollybutcherpublichousegasworksclothing,takenfromsweetlandnumbers,milner,newlands|newland|july1905|rubberstampofhighwycombelibraryroundela267a|s10jpg|rubberstampofhighwycombelibraryroundelb267b
1095,RHW,publish,"Jolly Butcher public house with hoarding around, demolition of buildings, Newland St, Newland, High Wycombe. June 1935",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,N.E. at junction of Newland St and the Narrows,Jolly Butcher public house Sign Newland Boot Repairing Depot West [confectioners],6.1935,19350600,19350631,Sweetland number Late June,"Rubber Stamp of Clarence Sweetland (4), [a] |s4.JPG|Rubber Stamp of County Library Sweetland Collection, [a] |s11.JPG|Newlands|[b] HIGH WYCOMBE|[b] HW",|Commercial building|Streetscape|,|Demolition|,|Pub/hotel/inn|Sign|,,"West,",Confectioner,"Sweetland, Clarence Edward",,,RHW01095.jpg,2,Photo Print,Certain,Certain,NEW47 | 0.9972 | P689,150,201,Monochrome,Good,MEW,31.3.2005,BAT_001,LIB_003,RHW01095b,600 x 600,8,5132,3934,27.5.2005 13:15:13,27.5.2005 13:15:13,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,835a32d841243eacfaa2462abad68cfb,HDC:20060302,NULL,0000-00-00 00:00:00,P,jollybutcherpublichousewithhoardingarounddemolitionofbuildingsnewlandstnewlandhighwycombejune1935,neatjunctionofnewlandstandthenarrows,jollybutcherpublichousesignnewlandbootrepairingdepotwestconfectioners,sweetlandnumberlatejune,west,rubberstampofclarencesweetland4a|s4jpg|rubberstampofcountylibrarysweetlandcollectiona|s11jpg|newlands|bhighwycombe|bhw
1096,RHW,publish,"Commemorative Plaque and the original Stone Tablet from the Old Police Station in Newland St, Newland, High Wycombe. June 1935",|Newland Street;Newland;High Wycombe (central);Bucks;UK|,Unknown,"BEGUN MDCCCXVI R.B. Slater, ESQ MAYOR ERECTED upon Ground granted by the Corporation of CHEPPING WYCOMBE, who also gave £30 towards the Building FINISHED MDCCCXVII REV. J.PRICE. A.M. MAYOR Stone tablet preserved as a relic of the Police Station which stood where indicated hereon in Newland High Wycombe from 1817 to 1935 Also shows map with Desborough Rd Newland, The Gate, Carrington Terrace, Methodist Church, Gas Works",20.9.1935,19350920,19350920,Sweetland number,"Rubber Stamp of Edward Sweetland (2)|s2.JPG|Rubber Stamp of High Wycombe Library (roundel), [a][c] 288(b|s10.JPG|[b] Edward Sweetland, High Wycombe",|Official photo|,,|Sign|,,"Slater, R.B.,|Price, J., Rev.",Mayor|Mayor,"Sweetland, Edward",,[b]original image mounted on card,RHW01096.jpg,3,Photo Print,No Idea,Certain,NEW53 | 36A(deleted) | 711.68(obscured) | P719 | 40(obscured) | 160 | 0.9988B | P718 | 288(b,150,205,Monochrome,Good,MEW,31.3.2005,BAT_001,LIB_003,RHW01096,600 x 600,8,4974,3673,27.5.2005 13:14:48,27.5.2005 13:14:48,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,9baabc405229b99dba32b11141542a43,HDC:20060302,NULL,0000-00-00 00:00:00,,commemorativeplaqueandtheoriginalstonetabletfromtheoldpolicestationinnewlandstnewlandhighwycombejune1935,unknown,begunmdcccxvirbslateresqmayorerectedupongroundgrantedbythecorporationofcheppingwycombewhoalsogave£30towardsthebuildingfinishedmdcccxviirevjpriceammayorstonetabletpreservedasarelicofthepolicestationwhichstoodwhereindicatedhereoninnewlandhighwycombefrom1817to1935alsoshowsmapwithdesboroughrdnewlandthegatecarringtonterracemethodistchurchgasworks,sweetlandnumber,slaterrb|pricejrev,rubberstampofedwardsweetland2|s2jpg|rubberstampofhighwycombelibraryroundelac288b|s10jpg|bedwardsweetlandhighwycombe
1097,RHW,publish,"Front of a row of terraced cottages known as Clara Cottages in Abbey Barn Road, Wycombe Marsh. about 1935",|Abbey Barn Road;;Wycombe Marsh;Bucks;UK|,NE looking SW,Clara Cottages Row of cottages with two coloured brick work and name plaque,about 1935 ,19340000,19360000,,Newlands|Slums|Front,|Domestic building|Streetscape|,,|House/cottage|,,,,,,,RHW01097.jpg,1,Photo Print,Estimate,Fairly Sure,NEW58 | 54,113,153,Monochrome,Good,MEW,31.3.2005,BAT_001,LIB_003,RHW01097,600 x 600,8,3610,2688,30.5.2005 10:20:34,30.5.2005 10:20:34,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,91c86cbaff63e34e47048f8cab0bc493,HDC:20060302,NULL,0000-00-00 00:00:00,P,frontofarowofterracedcottagesknownasclaracottagesinabbeybarnroadwycombemarshabout1935,nelookingsw,claracottagesrowofcottageswithtwocolouredbrickworkandnameplaque,,,newlands|slums|front
1098,RHW,publish,"Looking NW along a row of cottages prior to demolition, Miller's Row, Newland, High Wycombe. about 1934",|Miller's Row;Newland;High Wycombe (central);Bucks;UK|,SE looking NW along Miller's Row (HDC),"Row of cottages, some boarded up, factory building in background",about 1934 ,19330000,19350000,,Newlands[?],|Commercial building|Domestic building|Streetscape|,,|Factory building|House/cottage|Woman|,,,,,,Image rather bright,RHW01098.jpg,1,Photo Print,Estimate,Fairly Sure,NEW45 | P708,112,152,Monochrome,OK,MEW,31.3.2005,BAT_001,LIB_003,RHW01098,600 x 600,8,3610,2666,30.5.2005 10:20:25,30.5.2005 10:20:25,JLC,Epson Perfection4870,Adobe Photoshop CS Windows,26a8638f1d6259638176b350c9ef17bb,HDC:20060302,NULL,0000-00-00 00:00:00,P,lookingnwalongarowofcottagespriortodemolitionmillersrownewlandhighwycombeabout1934,selookingnwalongmillersrowhdc,rowofcottagessomeboardedupfactorybuildinginbackground,,,newlands
