id,nodeType,url,created,updated,status,type,creator,owner,publisher,copyright,tags,when,date,what,learn,locations,files,guid,publisher_ref,title_en,title_cy,description_en,description_cy,author_id,author_name,license_reproducedPermission,license_additionalText,license_type,original_item_url_en,original_item_url_cy,description,license_additionalText_en,license_additionalText_cy,license_reproducedPermission_en,license_reproducedPermission_cy,thumbnail,collection_items,content_en,content_cy,content
473411,item,https://www.peoplescollection.wales/items/473411,1443619488,1443621763,published,item,Peter Condor,Skokholm,,"[{'holder': [], 'year': '', 'type': ''}, {'holder': [], 'year': '', 'type': ''}, {'holder': [], 'year': '', 'type': ''}]","['Skokholm', 'Island', 'Sea', 'Cliffs', 'little bay']",['1980s'],,"['Islands', 'Seaside / Sea']",[],[],"[{'originalFilename': 'Skok4015.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2015/September/Skok4015.jpg', 'type': 'image', 'target_id': '473410'}]",,,"Little Bay, Skokholm","Little Bay, Skokholm","Little Bay, Skokholm from the sea.",,8246,Skokholm Archives,[],[],,,,,,,,,,,,,
36758,item,https://www.peoplescollection.wales/items/36758,1333619029,1333619029,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Photographers', 'photography', 'Portraits', 'sketches and drawings']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36758'}]}]","[{'originalFilename': 'GTJ65254.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65254.jpg', 'type': 'image', 'target_id': '367790'}]",85188197-b69c-466b-8c1d-45b6a7eaff22,GTJ65254,"Photograph of a drawing of Ms Wallace, c.193?-??-??, Llandrindod Wells.","Ffotograff o fraslun o Ms Wallace, tua 1930au, Llandrindod.",One of a series of photographs of drawings by local photographer Rousham Roberts.,Un o gyfres o ffotograffau o frasluniau gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36759,item,https://www.peoplescollection.wales/items/36759,1333619041,1333619041,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36759'}]}]","[{'originalFilename': 'GTJ65255.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65255.jpg', 'type': 'image', 'target_id': '367791'}]",d2a37da7-5b41-455e-8f7d-962f161eb6ea,GTJ65255,"Portrait photograph of a young woman, c.193?-??-??, Llandrindod Wells.","Ffotograff portread o wraig ifanc, tua 1930au, Llandrindod.",One of a series of portraits of young women by local photographer Rousham Roberts.,Un o gyfres o bortreadau o wragedd ifanc gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36760,item,https://www.peoplescollection.wales/items/36760,1333619053,1333619053,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36760'}]}]","[{'originalFilename': 'GTJ65256.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65256.jpg', 'type': 'image', 'target_id': '367792'}]",8eeb6272-3265-4da2-8e8a-7ef3fdb98899,GTJ65256,"Copy of photograph of a young man, c.193?-??-??, Llandrindod Wells.","Copi o ffotograff o ddyn ifanc, tua 1930au, Llandrindod.",One of a series of copies of portraits by local photographer Rousham Roberts.,Un o gyfres o gopau o bortreadau gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36761,item,https://www.peoplescollection.wales/items/36761,1333619065,1333619065,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Children', 'Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36761'}]}]","[{'originalFilename': 'GTJ65257.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65257.jpg', 'type': 'image', 'target_id': '367793'}]",cbd01b2e-aa94-4043-83d9-e19d38030e50,GTJ65257,"Portrait photograph of a baby, c.193?-??-??, Llandrindod Wells.","Ffotograff portread o faban, tua 1930au, Llandrindod.",One of a series of portraits of babies by local photographer Rousham Roberts.,Un o gyfres o bortreadau o fabanod gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36762,item,https://www.peoplescollection.wales/items/36762,1333619090,1333619090,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36762'}]}]","[{'originalFilename': 'GTJ65258.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65258.jpg', 'type': 'image', 'target_id': '367794'}]",b85204dc-fb40-4339-8277-364900887f3b,GTJ65258,"Copy of portrait photograph of Mr Poole, c.193?-??-??, Llandrindod Wells.","Copi o ffotograff portread o Mr Poole, tua 1930au, Llandrindod.",One of a series of copies of portraits by local photographer Rousham Roberts.,Un o gyfres o gopau o bortreadau gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36763,item,https://www.peoplescollection.wales/items/36763,1333619104,1333619104,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Marriage', 'Photographers', 'photography', 'Portraits', 'Weddings']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36763'}]}]","[{'originalFilename': 'GTJ65259.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65259.jpg', 'type': 'image', 'target_id': '367795'}]",7a86f050-9b5f-4c38-a288-c645b40d33fc,GTJ65259,"Portrait photograph of a bride and groom, c.193?-??-??, Llandrindod Wells.","Ffotograff portread o briodfab a phriodferch, tua 1930au, Llandrindod.",One of a series of portraits of the bride and groom by local photographer Rousham Roberts.,Un o gyfres o bortreadau o'r briodfab a'r briodferch gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36764,item,https://www.peoplescollection.wales/items/36764,1333619140,1333619140,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Marriage', 'Photographers', 'photography', 'Portraits', 'Weddings']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36764'}]}]","[{'originalFilename': 'GTJ65260.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65260.jpg', 'type': 'image', 'target_id': '367796'}]",a88e62d7-16ad-4ffc-816d-d65fb4a6d151,GTJ65260,"Portait photograph of a wedding group, c.193?-??-??, Llandrindod Wellls.","Ffotograff portread o grŵp priodasol, tua 1930au, Llandrindod.",One of a series of portraits of wedding groups by local photographer Rousham Roberts.,Un o gyfres o bortreadau o grwpiau priodasol gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36765,item,https://www.peoplescollection.wales/items/36765,1333619157,1333619157,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Ministers of religion', 'Photographers', 'photography', 'Portraits', 'Religions']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36765'}]}]","[{'originalFilename': 'GTJ65261.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65261.jpg', 'type': 'image', 'target_id': '367797'}]",bad24a1f-6fec-48ca-9597-636cfb9c363b,GTJ65261,"Copy of portrait photograph of Rev. Evans, c.193?-??-??, Llandrindod Wells.","Copi o ffotograff portread o'r Parch. Evans, tua 1930au, Llandrindod.",One of a series of copies of portraits by local photographer Rousham Roberts.,Un o gyfres o gopau o bortreadau gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36766,item,https://www.peoplescollection.wales/items/36766,1333619171,1333619171,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36766'}]}]","[{'originalFilename': 'GTJ65262.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65262.jpg', 'type': 'image', 'target_id': '367798'}]",61e00f24-13dd-43d0-b09b-2a1759887bd8,GTJ65262,"Portrait photograph of Ms Smith-Carlton, c.193?-??-??, Llandrindod Wells.","Ffotograff portread o Ms Smith-Carlton, tua 1930au, Llandrindod.",One of a series of portraits of young women by local photographer Rousham Roberts.,Un o gyfres o bortreadau o wragedd ifanc gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
36767,item,https://www.peoplescollection.wales/items/36767,1333619190,1333619190,draft,item,Rousham Roberts,S Davies,,"[{'holder': {'en': 'S Davies', 'cy': 'S Davies'}, 'year': '2012', 'type': 'copyright'}]","['Children', 'Families', 'Family', 'Photographers', 'photography', 'Portraits']",[],"+0000000000999999,",[],[],"[{'lat': '52.271699000000', 'lon': '-3.337894200000', 'node': [{'target_id': '36767'}]}]","[{'originalFilename': 'GTJ65263.jpg', 'url': 'https://www.peoplescollection.wales/sites/default/files/images/2014/February/GTJ65263.jpg', 'type': 'image', 'target_id': '367799'}]",9212fda2-d6a6-4bc4-a981-b26f859f6656,GTJ65263,"Portrait photograph of Mrs Hutton and children, c.193?-??-??, Llandrindod Wells.","Ffotograff portread o Mrs Hutton a'i phlant, tua 1930au, Llandrindod.",One of a series of portraits of mother and children by local photographer Rousham Roberts.,Un o gyfres o bortreadau o famau a'u plant gan y ffotograffydd lleol Rousham Roberts.,3466,Rousham Roberts Collection,[],[],,http://www.peoplescollectionwales.co.uk/User/Rusham Roberts Collection,,,,,,,,,,,
1609896,collection,https://www.peoplescollection.wales/collections/1609896,1604071886,1604072258,published,,,,,,[],[],,[],,,,,,"St Illtyd's Church, Ilston, Gower, Glamorgan","St Illtyd's Church, Ilston, Gower, Glamorgan","St Illtyd's Church, Ilston, Gower, Glamorgan","St Illtyd's Church, Ilston, Gower, Glamorgan",660,John Ball,,,,,,,,,,,,"[{'nid': '1608291', 'title': ""St Illtyd's Church, Ilston, Gower, Glamorgan"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/ilston1.jpg?itok=vmwr8hY_'}, {'nid': '1609016', 'title': ""St Illtyd's Parish Church, Ilston, Gower Glamorgan"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/030605a_0.jpg?itok=52Jl1Olr'}, {'nid': '1609111', 'title': ""St Illtyd's Church, Ilston"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/030605v_0.jpg?itok=F5Ft9iJw'}, {'nid': '1609286', 'title': ""St Illtyd's Church, Ilston"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/030605i_0.jpg?itok=dkD1JXmM'}]",,,
1609901,collection,https://www.peoplescollection.wales/collections/1609901,1604071891,1604072315,published,,,,,,[],[],,[],,,,,,"Saron Chapel, Cwmwysg, Llywel, Breconshire","Saron Chapel, Cwmwysg, Llywel, Breconshire","Saron Chapel, Cwmwysg, Llywel, Breconshire","Saron Chapel, Cwmwysg, Llywel, Breconshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1606741', 'title': 'Saron Chapel, Cwmwysg, Llywel, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/cwmwysg1a.jpg?itok=e2slYXdO'}, {'nid': '1609041', 'title': 'Saron Independent Chapel, Cwmwysg Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/980615a_0.jpg?itok=nJNVAoaW'}]",,,
1609906,collection,https://www.peoplescollection.wales/collections/1609906,1604071896,1604072348,published,,,,,,[],[],,[],,,,,,"St Padarn's Church, Llanbadarn Fawr, Cariganshire ","St Padarn's Church, Llanbadarn Fawr, Cariganshire ","St Padarn's Church, Llanbadarn Fawr, Cariganshire","St Padarn's Church, Llanbadarn Fawr, Cariganshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1597386', 'title': ""St Padarn's Church, Llanbadarn Fawr, Cariganshire"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/llanbadarnfawr2.jpg?itok=JFvpekF0'}, {'nid': '1609081', 'title': ""St Padarn's Church Llanbadarn Fawr Aberystwyth, Cardiganshire"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/011125a_0.jpg?itok=6Y8A0DvN'}]",,,
1609911,collection,https://www.peoplescollection.wales/collections/1609911,1604071900,1604072381,published,,,,,,[],[],,[],,,,,,"Maesyronnen Chapel, Glasbury, Radnorshire","Maesyronnen Chapel, Glasbury, Radnorshire","Maesyronnen Chapel, Glasbury, Radnorshire","Maesyronnen Chapel, Glasbury, Radnorshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1607961', 'title': 'Maesyronnen Chapel, Glasbury, Radnorshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/maesyronnen1a.jpg?itok=Eu8Entnm'}, {'nid': '1609316', 'title': 'Maesyronnen Chapel, near Glasbury, Radnorshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/980405a_0.jpg?itok=F_9hMAcK'}]",,,
1609916,collection,https://www.peoplescollection.wales/collections/1609916,1604071905,1604072406,published,,,,,,[],[],,[],,,,,,"St David's Church, Llanddew, Breconshire ","St David's Church, Llanddew, Breconshire ","St David's Church, Llanddew, Breconshire","St David's Church, Llanddew, Breconshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1599556', 'title': ""St David's Church, Llanddew, Breconshire"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/llanddew1a.jpg?itok=IBQ97j6d'}, {'nid': '1609361', 'title': ""St David's Church, Llanddew, Breconshire"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/llanddew1v_0.jpg?itok=GYcfw1iJ'}]",,,
1609921,collection,https://www.peoplescollection.wales/collections/1609921,1604071910,1604072433,published,,,,,,[],[],,[],,,,,,Hen Dy Cwrdd (The Old Meeting House),Hen Dy Cwrdd (The Old Meeting House),Hen Dy Cwrdd (The Old Meeting House),Hen Dy Cwrdd (The Old Meeting House),660,John Ball,,,,,,,,,,,,"[{'nid': '1604906', 'title': 'Hen Dy Cwrdd, Old Chapel Road, Cefn Coed-y-cymer, Vaynor, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/000615a_0.jpg?itok=JwPRfC5Y'}, {'nid': '1609396', 'title': 'Hen Dy Cwrdd (The Old Meeting House)', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/000615a_1.jpg?itok=MTLl1H8E'}]",,,
1609926,collection,https://www.peoplescollection.wales/collections/1609926,1604071915,1604072465,published,,,,,,[],[],,[],,,,,,"St Afan's Parish Church, Llanafan, Cardiganshire","St Afan's Parish Church, Llanafan, Cardiganshire","St Afan's Parish Church, Llanafan, Cardiganshire","St Afan's Parish Church, Llanafan, Cardiganshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1607651', 'title': ""St Afan's Parish Church, Llanafan, Cardiganshire"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/llanafan1.jpg?itok=dN7cIExC'}, {'nid': '1609456', 'title': 'The Parish Church of Llanafan & Trawsgoed Cardiganshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/030105a_0.jpg?itok=TDyMCB1z'}]",,,
1609931,collection,https://www.peoplescollection.wales/collections/1609931,1604071920,1604072492,published,,,,,,[],[],,[],,,,,,"Capel Yorath, Cwmgiedd, Breconshire ","Capel Yorath, Cwmgiedd, Breconshire ","Capel Yorath, Cwmgiedd, Breconshire","Capel Yorath, Cwmgiedd, Breconshire",660,John Ball,,,,,,,,,,,,"[{'nid': '1599631', 'title': 'Capel Yorath, Cwmgiedd, Ystradgynlais, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/cwmgiedd1.jpg?itok=cyErEc5l'}, {'nid': '1608931', 'title': 'Capel Yorath, Cwmgiedd, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/001222h_0.jpg?itok=pH49TNUt'}, {'nid': '1609496', 'title': 'Capel Yorath, Cwmgiedd, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/001222g_0.jpg?itok=0UWZiDCZ'}]",,,
1609936,collection,https://www.peoplescollection.wales/collections/1609936,1604071926,1604072524,published,,,,,,[],[],,[],,,,,,"St Samled's Church, Llansamlet, Glamorgan","St Samled's Church, Llansamlet, Glamorgan","St Samled's Church, Llansamlet, Glamorgan","St Samled's Church, Llansamlet, Glamorgan",660,John Ball,,,,,,,,,,,,"[{'nid': '1601151', 'title': ""St Samled's Church, Llansamlet, Glamorgan"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/llansamlet1a.jpg?itok=v8Fn4J6w'}, {'nid': '1609541', 'title': 'The Parish Church of St Samled Llansamlet, Glamorgan', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/000203i_0.jpg?itok=nA-VxOU4'}]",,,
1609941,collection,https://www.peoplescollection.wales/collections/1609941,1604071930,1604072550,published,,,,,,[],[],,[],,,,,,"The Cathedral Church of St John's Priory, Brecon","The Cathedral Church of St John's Priory, Brecon","The Cathedral Church of St John's Priory, Brecon","The Cathedral Church of St John's Priory, Brecon",660,John Ball,,,,,,,,,,,,"[{'nid': '1599776', 'title': ""The Cathedral Church of St John's Priory, Brecon"", 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/brecon3.jpg?itok=VnnyUleF'}, {'nid': '1608706', 'title': 'Interior of Brecon Cathedral — continued', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/021205m_0.jpg?itok=lzHqtLDU'}, {'nid': '1608821', 'title': 'Brecon Cathedral — continued', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/021205g_0.jpg?itok=sWNX4Mx8'}, {'nid': '1609581', 'title': 'Cathedral Church of St John the Evangelist Brecon, Breconshire', 'type': 'picture', 'author': {'id': 660, 'name': 'John Ball'}, 'thumbnail_path': 'https://www.peoplescollection.wales/sites/default/files/styles/edit_node_thumb_larger/public/images/2020/October/021205q_0.jpg?itok=hsAarKEl'}]",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
